source_id,jci_name,description,sensor_type,sensor_type_error,unit,type,data_type,name
567_1_3005449,BSB.N4THFLR.VAV-4NE1.VAV-13.CLG-PB,Cooling Proportional Band,cooling prop band,,64,Analog Output,1,NAE 67 N2 2 VAV 13 Tuning CLG PB
567_1_3005466,BSB.N4THFLR.RM-4017.VAV-14.CLG-PB,Cooling Proportional Band,cooling prop band,,64,Analog Output,1,NAE 67 N2 2 VAV 14 Tuning CLG PB
567_1_3005485,BSB.N4THFLR.WRR.VAV-15.CLG-PB,Cooling Proportional Band,cooling prop band,,64,Analog Output,1,NAE 67 N2 2 VAV 15 Tuning CLG PB
567_1_3005504,BSB.N4THFLR.RM-4024.VAV-16.CLG-PB,Cooling Proportional Band,cooling prop band,,64,Analog Output,1,NAE 67 N2 2 VAV 16 Tuning CLG PB
567_1_3005523,BSB.N4THFLR.RM-4022.VAV-17.CLG-PB,Cooling Proportional Band,cooling prop band,,64,Analog Output,1,NAE 67 N2 2 VAV 17 Tuning CLG PB
567_1_3005547,BSB.N4THFLR.VAV-4SE.VAV-18.CLG-PB,Cooling Proportional Band,cooling prop band,,64,Analog Output,1,NAE 67 N2 2 VAV 18 Tuning CLG PB
567_1_3005564,BSB.N4THFLR.RM-4012.VAV-19.CLG-PB,Cooling Proportional Band,cooling prop band,,64,Analog Output,1,NAE 67 N2 2 VAV 19 Tuning CLG PB
567_1_3005583,BSB.N4THFLR.RM-4046C.VAV-2.CLG-PB,Cooling Proportional Band,cooling prop band,,64,Analog Output,1,NAE 67 N2 2 VAV 2 Tuning CLG PB
567_1_3005602,BSB.N4THFLR.RM-4011.VAV-20.CLG-PB,Cooling Proportional Band,cooling prop band,,64,Analog Output,1,NAE 67 N2 2 VAV 20 Tuning CLG PB
567_1_3005621,BSB.N4THFLR.RM-4006B.VAV-21.CLG-PB,Cooling Proportional Band,cooling prop band,,64,Analog Output,1,NAE 67 N2 2 VAV 21 Tuning CLG PB
567_1_3005640,BSB.N4THFLR.RM-4003.VAV-22.CLG-PB,Cooling Proportional Band,cooling prop band,,64,Analog Output,1,NAE 67 N2 2 VAV 22 Tuning CLG PB
567_1_3005659,BSB.N4THFLR.RM-4006A.VAV-23.CLG-PB,Cooling Proportional Band,cooling prop band,,64,Analog Output,1,NAE 67 N2 2 VAV 23 Tuning CLG PB
567_1_3005684,BSB.N4THFLR.RM-4002.VAV-25.CLG-PB,Cooling Proportional Band,cooling prop band,,64,Analog Output,1,NAE 67 N2 2 VAV 25 Tuning CLG PB
567_1_3005706,BSB.N4THFLR.RM-4057.VAV-26.CLG-PB,Cooling Proportional Band,cooling prop band,,64,Analog Output,1,NAE 67 N2 2 VAV 26 Tuning CLG PB
567_1_3005725,BSB.N4THFLR.RM-4054.VAV-27.CLG-PB,Cooling Proportional Band,cooling prop band,,64,Analog Output,1,NAE 67 N2 2 VAV 27 Tuning CLG PB
567_1_3005744,BSB.N4THFLR.RM-4064.VAV-28.CLG-PB,Cooling Proportional Band,cooling prop band,,64,Analog Output,1,NAE 67 N2 2 VAV 28 Tuning CLG PB
567_1_3005763,BSB.N4THFLR.RM-4047.VAV-3.CLG-PB,Cooling Proportional Band,cooling prop band,,64,Analog Output,1,NAE 67 N2 2 VAV 3 Tuning CLG PB
567_1_3005782,BSB.N4THFLR.RM-4068.VAV-30.CLG-PB,Cooling Proportional Band,cooling prop band,,64,Analog Output,1,NAE 67 N2 2 VAV 30 Tuning CLG PB
567_1_3005801,BSB.N4THFLR.RM-4072.VAV-31.CLG-PB,Cooling Proportional Band,cooling prop band,,64,Analog Output,1,NAE 67 N2 2 VAV 31 Tuning CLG PB
567_1_3005826,BSB.N4THFLR.RM-4001B.VAV-32.CLG-PB,Cooling Proportional Band,cooling prop band,,64,Analog Output,1,NAE 67 N2 2 VAV 32 Tuning CLG PB
567_1_3005848,BSB.N4THFLR.RM-4062.VAV-33.CLG-PB,Cooling Proportional Band,cooling prop band,,64,Analog Output,1,NAE 67 N2 2 VAV 33 Tuning CLG PB
567_1_3005867,BSB.N4THFLR.RM-4076.VAV-34.CLG-PB,Cooling Proportional Band,cooling prop band,,64,Analog Output,1,NAE 67 N2 2 VAV 34 Tuning CLG PB
567_1_3005891,BSB.N4THFLR.VAV-4NW1.VAV-35.CLG-PB,Cooling Proportional Band,cooling prop band,,64,Analog Output,1,NAE 67 N2 2 VAV 35 Tuning CLG PB
567_1_3005908,BSB.N4THFLR.RM-4078.VAV-36.CLG-PB,Cooling Proportional Band,cooling prop band,,64,Analog Output,1,NAE 67 N2 2 VAV 36 Tuning CLG PB
567_1_3005932,BSB.N4THFLR.VAV-4SW.VAV-37.CLG-PB,Cooling Proportional Band,cooling prop band,,64,Analog Output,1,NAE 67 N2 2 VAV 37 Tuning CLG PB
567_1_3005949,BSB.N4THFLR.RM-4080A.VAV-38.CLG-PB,Cooling Proportional Band,cooling prop band,,64,Analog Output,1,NAE 67 N2 2 VAV 38 Tuning CLG PB
567_1_3005973,BSB.N4THFLR.VAV-4NW2.VAV-39.CLG-PB,Cooling Proportional Band,cooling prop band,,64,Analog Output,1,NAE 67 N2 2 VAV 39 Tuning CLG PB
567_1_3005990,BSB.N4THFLR.RM-4046B.VAV-4.CLG-PB,Cooling Proportional Band,cooling prop band,,64,Analog Output,1,NAE 67 N2 2 VAV 4 Tuning CLG PB
567_1_3006009,BSB.N4THFLR.RM-4084.VAV-40.CLG-PB,Cooling Proportional Band,cooling prop band,,64,Analog Output,1,NAE 67 N2 2 VAV 40 Tuning CLG PB
567_1_3006028,BSB.N4THFLR.RM-4086.VAV-41.CLG-PB,Cooling Proportional Band,cooling prop band,,64,Analog Output,1,NAE 67 N2 2 VAV 41 Tuning CLG PB
567_1_3006047,BSB.N4THFLR.RM-4090.VAV-43.CLG-PB,Cooling Proportional Band,cooling prop band,,64,Analog Output,1,NAE 67 N2 2 VAV 43 Tuning CLG PB
567_1_3006066,BSB.N4THFLR.RM-4092A.VAV-45.CLG-PB,Cooling Proportional Band,cooling prop band,,64,Analog Output,1,NAE 67 N2 2 VAV 45 Tuning CLG PB
567_1_3006085,BSB.N4THFLR.RM-4092B.VAV-46.CLG-PB,Cooling Proportional Band,cooling prop band,,64,Analog Output,1,NAE 67 N2 2 VAV 46 Tuning CLG PB
567_1_3006104,BSB.N4THFLR.RM-4092C.VAV-47.CLG-PB,Cooling Proportional Band,cooling prop band,,64,Analog Output,1,NAE 67 N2 2 VAV 47 Tuning CLG PB
567_1_3006129,BSB.N4THFLR.NW-CORR.VAV-48.CLG-PB,Cooling Proportional Band,cooling prop band,,64,Analog Output,1,NAE 67 N2 2 VAV 48 Tuning CLG PB
567_1_3006157,BSB.N4THFLR.NE-CORR.VAV-5.CLG-PB,Cooling Proportional Band,cooling prop band,,64,Analog Output,1,NAE 67 N2 2 VAV 5 Tuning CLG PB
567_1_3006185,BSB.N4THFLR.MID-CORR.VAV-52.CLG-PB,Cooling Proportional Band,cooling prop band,,64,Analog Output,1,NAE 67 N2 2 VAV 52 Tuning CLG PB
567_1_3006207,BSB.N4THFLR.RM-4005.VAV-53.CLG-PB,Cooling Proportional Band,cooling prop band,,64,Analog Output,1,NAE 67 N2 2 VAV 53 Tuning CLG PB
567_1_3006226,BSB.N4THFLR.RM-4006C.VAV-54.CLG-PB,Cooling Proportional Band,cooling prop band,,64,Analog Output,1,NAE 67 N2 2 VAV 54 Tuning CLG PB
567_1_3006245,BSB.N4THFLR.RM-4028A.VAV-59.CLG-PB,Cooling Proportional Band,cooling prop band,,64,Analog Output,1,NAE 67 N2 2 VAV 59 Tuning CLG PB
567_1_3006264,BSB.N4THFLR.RM-4042.VAV-6.CLG-PB,Cooling Proportional Band,cooling prop band,,64,Analog Output,1,NAE 67 N2 2 VAV 6 Tuning CLG PB
567_1_3006283,BSB.N4THFLR.RM-4028C.VAV-60.CLG-PB,Cooling Proportional Band,cooling prop band,,64,Analog Output,1,NAE 67 N2 2 VAV 60 Tuning CLG PB
567_1_3006302,BSB.N4THFLR.RM-4080B.VAV-61.CLG-PB,Cooling Proportional Band,cooling prop band,,64,Analog Output,1,NAE 67 N2 2 VAV 61 Tuning CLG PB
567_1_3006321,BSB.N4THFLR.RM-4053.VAV-63.CLG-PB,Cooling Proportional Band,cooling prop band,,64,Analog Output,1,NAE 67 N2 2 VAV 63 Tuning CLG PB
567_1_3006340,BSB.N4THFLR.RM-4055.VAV-64.CLG-PB,Cooling Proportional Band,cooling prop band,,64,Analog Output,1,NAE 67 N2 2 VAV 64 Tuning CLG PB
567_1_3006359,BSB.N4THFLR.RM-4079D.VAV-65.CLG-PB,Cooling Proportional Band,cooling prop band,,64,Analog Output,1,NAE 67 N2 2 VAV 65 Tuning CLG PB
567_1_3006378,BSB.N4THFLR.RM-4040.VAV-7.CLG-PB,Cooling Proportional Band,cooling prop band,,64,Analog Output,1,NAE 67 N2 2 VAV 7 Tuning CLG PB
567_1_3006397,BSB.N4THFLR.RM-4024A.VAV-8.CLG-PB,Cooling Proportional Band,cooling prop band,,64,Analog Output,1,NAE 67 N2 2 VAV 8 Tuning CLG PB
567_1_3006416,BSB.N4THFLR.RM-4052.VAV-82.CLG-PB,Cooling Proportional Band,cooling prop band,,64,Analog Output,1,NAE 67 N2 2 VAV 82 Tuning CLG PB
567_1_3006435,BSB.N4THFLR.RM-4034.VAV-9.CLG-PB,Cooling Proportional Band,cooling prop band,,64,Analog Output,1,NAE 67 N2 2 VAV 9 Tuning CLG PB
566_1_3012949,BSB.N2NDFLR.RM-2073B.UNT-54.CLG-PB,Cooling Proportional Band,cooling prop band,,64,Analog Output,1,NAE 66 N2 2 UNT 54 CLG PB
565_1_3002896,BSB.AC-14.CLG-PB,Cooling Proportional Band,cooling prop band,,64,Analog Output,1,NAE 65 N2 2 AHU 14 Tuning CLG PB
565_1_3002914,BSB.AC-9.DC-PB,Cooling Proportional Band,cooling prop band,,64,Analog Output,1,NAE 65 N2 1 AHU 1 Tuning DC PB
565_1_3002929,BSB.AC-10.DC-PB,Cooling Proportional Band,cooling prop band,,64,Analog Output,1,NAE 65 N2 1 AHU 2 Tuning DC PB
565_1_3002943,BSB.AC-7.CLG-PB,Cooling Proportional Band,cooling prop band,,64,Analog Output,1,NAE 65 N2 1 AHU 3 Tuning CLG PB
565_1_3002947,BSB.AC-8.CLG-PB,Cooling Proportional Band,cooling prop band,,64,Analog Output,1,NAE 65 N2 1 AHU 4 Tuning CLG PB
564_1_3000928,BSB.AC-1.CLG-PB,Cooling Proportional Band,cooling prop band,,64,Analog Output,1,NAE 64 N2 1 AHU 1 Tuning CLG PB
564_1_3000932,BSB.AC-2.CLG-PB,Cooling Proportional Band,cooling prop band,,64,Analog Output,1,NAE 64 N2 1 AHU 2 Tuning CLG PB
564_1_3000939,BSB.AC-3.CLG-PB,Cooling Proportional Band,cooling prop band,,64,Analog Output,1,NAE 64 N2 1 AHU 3 Tuning CLG PB
564_1_3000944,BSB.AC-4.CLG-PB,Cooling Proportional Band,cooling prop band,,64,Analog Output,1,NAE 64 N2 1 AHU 4 Tuning CLG PB
564_1_3000955,BSB.AC-5.CLG-PB,Cooling Proportional Band,cooling prop band,,64,Analog Output,1,NAE 64 N2 1 AHU 6 Tuning CLG PB
564_1_3000959,BSB.AC-6.CLG-PB,Cooling Proportional Band,cooling prop band,,64,Analog Output,1,NAE 64 N2 1 AHU 7 Tuning CLG PB
564_1_3003177,BSB.BASEMENT.RM-B100.VAV-1.CLG-PB,Cooling Proportional Band,cooling prop band,,64,Analog Output,1,NAE 64 N2 1 VAV 1 Tuning CLG PB
564_1_3003198,BSB.BASEMENT.HALLWAY.VAV-2.CLG-PB,Cooling Proportional Band,cooling prop band,,64,Analog Output,1,NAE 64 N2 1 VAV 2 Tuning CLG PB
564_1_3003219,BSB.BASEMENT.RM-B106.VAV-3.CLG-PB,Cooling Proportional Band,cooling prop band,,64,Analog Output,1,NAE 64 N2 1 VAV 3 Tuning CLG PB
564_1_3003240,BSB.BASEMENT.RM-B105.VAV-4.CLG-PB,Cooling Proportional Band,cooling prop band,,64,Analog Output,1,NAE 64 N2 1 VAV 4 Tuning CLG PB
564_1_3003261,BSB.BASEMENT.MENSRM.VAV-5.CLG-PB,Cooling Proportional Band,cooling prop band,,64,Analog Output,1,NAE 64 N2 1 VAV 5 Tuning CLG PB
519_0_3000579,CRAC-1.CLGUTL-HR,Cooling Utilization Last Hour,cooling utilization last hour,,98,Analog Input,0,NAE 19 N2 1 VND 006 CLGUTL HR
519_0_3000625,CRAC-2.CLGUTL-HR,Cooling Utilization Last Hour,cooling utilization last hour,,98,Analog Input,0,NAE 19 N2 1 VND 007 CLGUTL HR
565_1_3000198,BSB.AC-14.CLGVLV-CMD,Cooling Command,cooling valve command,cooling command,264,Analog Output,1,NAE 65 N2 2 AHU 14 CLGVLV CMD
568_1_3000493,BSB.AC-19.CLGVLV-CMD,Cooling Valve Command,cooling valve command,,264,Analog Output,1,NAE 68 N2 2 AHU 1 CLGVLV CMD
565_1_3000250,BSB.AC-9.CLGVLV-CMD,Cooling Valve Command,cooling valve command,,264,Analog Output,1,NAE 65 N2 1 AHU 1 CLGVLV CMD
565_1_3000270,BSB.AC-10.CLGVLV-CMD,Cooling Valve Command,cooling valve command,,264,Analog Output,1,NAE 65 N2 1 AHU 2 CLGVLV CMD
565_1_3000287,BSB.AC-7.CLGVLV-CMD,Cooling Valve Command,cooling valve command,,264,Analog Output,1,NAE 65 N2 1 AHU 3 CLGVLV CMD
565_1_3000309,BSB.AC-8.CLGVLV-CMD,Cooling Valve Command,cooling valve command,,264,Analog Output,1,NAE 65 N2 1 AHU 4 CLGVLV CMD
564_1_3000130,BSB.AC-1.CLGVLV-CMD,Cooling Valve Command,cooling valve command,,264,Analog Output,1,NAE 64 N2 1 AHU 1 CLGVLV CMD
564_1_3000143,BSB.AC-2.CLGVLV-CMD,Cooling Valve Command,cooling valve command,,264,Analog Output,1,NAE 64 N2 1 AHU 2 CLGVLV CMD
564_1_3000161,BSB.AC-3.CLGVLV-CMD,Cooling Valve Command,cooling valve command,,264,Analog Output,1,NAE 64 N2 1 AHU 3 CLGVLV CMD
564_1_3000175,BSB.AC-4.CLGVLV-CMD,Cooling Valve Command,cooling valve command,,264,Analog Output,1,NAE 64 N2 1 AHU 4 CLGVLV CMD
564_1_3000208,BSB.AC-5.CLGVLV-CMD,Cooling Valve Command,cooling valve command,,264,Analog Output,1,NAE 64 N2 1 AHU 6 CLGVLV CMD
564_1_3000227,BSB.AC-6.CLGVLV-CMD,Cooling Valve Command,cooling valve command,,264,Analog Output,1,NAE 64 N2 1 AHU 7 CLGVLV CMD
564_1_3001572,BSB.1STFLR.ANIMALRM-B101C.VAV-6.CLG-IT,Cooling Valve Integral Time,cooling valve integral time,,73,Analog Output,1,NAE 64 N2 1 VAV 6 Tuning CLG IT
564_1_3001577,BSB.1STFLR.ANIMALRM-B101B.VAV-7.CLG-IT,Cooling Valve Integral Time,cooling valve integral time,,73,Analog Output,1,NAE 64 N2 1 VAV 7 Tuning CLG IT
564_1_3001582,BSB.1STFLR.ANIMALRM-B101A.VAV-8.CLG-IT,Cooling Valve Integral Time,cooling valve integral time,,73,Analog Output,1,NAE 64 N2 1 VAV 8 Tuning CLG IT
564_1_3001587,BSB.BASEMENT.ANIMALRM-B107.VAV-9.CLG-IT,Cooling Valve Integral Time,cooling valve integral time,,73,Analog Output,1,NAE 64 N2 1 VAV 9 Tuning CLG IT
564_1_3001592,BSB.BASEMENT.ANIMALRM-B108.VAV-10.CLG-IT,Cooling Valve Integral Time,cooling valve integral time,,73,Analog Output,1,NAE 64 N2 1 VAV 10 Tuning CLG IT
564_1_3001597,BSB.BASEMENT.ANIMALRM-B109.VAV-11.CLG-IT,Cooling Valve Integral Time,cooling valve integral time,,73,Analog Output,1,NAE 64 N2 1 VAV 11 Tuning CLG IT
564_1_3001602,BSB.BASEMENT.ANIMALRM-B110.VAV-12.CLG-IT,Cooling Valve Integral Time,cooling valve integral time,,73,Analog Output,1,NAE 64 N2 1 VAV 12 Tuning CLG IT
564_1_3001607,BSB.BASEMENT.ANIMALRM-B111.VAV-13.CLG-IT,Cooling Valve Integral Time,cooling valve integral time,,73,Analog Output,1,NAE 64 N2 1 VAV 13 Tuning CLG IT
564_1_3001612,BSB.BASEMENT.ANIMALRM-B112.VAV-14.CLG-IT,Cooling Valve Integral Time,cooling valve integral time,,73,Analog Output,1,NAE 64 N2 1 VAV 14 Tuning CLG IT
564_1_3001617,BSB.BASEMENT.ANIMALRM-B113.VAV-15.CLG-IT,Cooling Valve Integral Time,cooling valve integral time,,73,Analog Output,1,NAE 64 N2 1 VAV 15 Tuning CLG IT
564_1_3001622,BSB.BASEMENT.ANIMALRM-B114.VAV-16.CLG-IT,Cooling Valve Integral Time,cooling valve integral time,,73,Analog Output,1,NAE 64 N2 1 VAV 16 Tuning CLG IT
564_1_3001627,BSB.BASEMENT.ANIMALRM-B115.VAV-17.CLG-IT,Cooling Valve Integral Time,cooling valve integral time,,73,Analog Output,1,NAE 64 N2 1 VAV 17 Tuning CLG IT
564_1_3001632,BSB.BASEMENT.ANIMALRM-B116.VAV-18.CLG-IT,Cooling Valve Integral Time,cooling valve integral time,,73,Analog Output,1,NAE 64 N2 1 VAV 18 Tuning CLG IT
564_1_3001637,BSB.BASEMENT.ANIMALRM-B117.VAV-19.CLG-IT,Cooling Valve Integral Time,cooling valve integral time,,73,Analog Output,1,NAE 64 N2 1 VAV 19 Tuning CLG IT
564_1_3001642,BSB.BASEMENT.ANIMALRM-B118.VAV-20.CLG-IT,Cooling Valve Integral Time,cooling valve integral time,,73,Analog Output,1,NAE 64 N2 1 VAV 20 Tuning CLG IT
564_1_3001647,BSB.BASEMENT.ANIMALRM-B119.VAV-21.CLG-IT,Cooling Valve Integral Time,cooling valve integral time,,73,Analog Output,1,NAE 64 N2 1 VAV 21 Tuning CLG IT
564_1_3001652,BSB.BASEMENT.ANIMALRM-B120.VAV-22.CLG-IT,Cooling Valve Integral Time,cooling valve integral time,,73,Analog Output,1,NAE 64 N2 1 VAV 22 Tuning CLG IT
564_1_3001657,BSB.BASEMENT.ANIMALRM-B121.VAV-23.CLG-IT,Cooling Valve Integral Time,cooling valve integral time,,73,Analog Output,1,NAE 64 N2 1 VAV 23 Tuning CLG IT
564_1_3001662,BSB.BASEMENT.ANIMALRM-B122.VAV-24.CLG-IT,Cooling Valve Integral Time,cooling valve integral time,,73,Analog Output,1,NAE 64 N2 1 VAV 24 Tuning CLG IT
564_1_3001667,BSB.BASEMENT.ANIMALRM-B123.VAV-25.CLG-IT,Cooling Valve Integral Time,cooling valve integral time,,73,Analog Output,1,NAE 64 N2 1 VAV 25 Tuning CLG IT
564_1_3001672,BSB.BASEMENT.ANIMALRM-B124.VAV-26.CLG-IT,Cooling Valve Integral Time,cooling valve integral time,,73,Analog Output,1,NAE 64 N2 1 VAV 26 Tuning CLG IT
564_1_3001677,BSB.BASEMENT.ANIMALRM-B125.VAV-27.CLG-IT,Cooling Valve Integral Time,cooling valve integral time,,73,Analog Output,1,NAE 64 N2 1 VAV 27 Tuning CLG IT
564_1_3001682,BSB.BASEMENT.ANIMALRM-B126.VAV-28.CLG-IT,Cooling Valve Integral Time,cooling valve integral time,,73,Analog Output,1,NAE 64 N2 1 VAV 28 Tuning CLG IT
564_1_3001687,BSB.BASEMENT.ANIMALRM-B127.VAV-29.CLG-IT,Cooling Valve Integral Time,cooling valve integral time,,73,Analog Output,1,NAE 64 N2 1 VAV 29 Tuning CLG IT
564_1_3001692,BSB.BASEMENT.ANIMALRM-B128.VAV-30.CLG-IT,Cooling Valve Integral Time,cooling valve integral time,,73,Analog Output,1,NAE 64 N2 1 VAV 30 Tuning CLG IT
564_1_3001697,BSB.BASEMENT.ANIMALRM-B129.VAV-31.CLG-IT,Cooling Valve Integral Time,cooling valve integral time,,73,Analog Output,1,NAE 64 N2 1 VAV 31 Tuning CLG IT
564_1_3001702,BSB.BASEMENT.ANIMALRM-B130.VAV-32.CLG-IT,Cooling Valve Integral Time,cooling valve integral time,,73,Analog Output,1,NAE 64 N2 1 VAV 32 Tuning CLG IT
564_1_3001707,BSB.BASEMENT.ANIMALRM-B131.VAV-33.CLG-IT,Cooling Valve Integral Time,cooling valve integral time,,73,Analog Output,1,NAE 64 N2 1 VAV 33 Tuning CLG IT
564_1_3001712,BSB.BASEMENT.ANIMALRM-B132.VAV-34.CLG-IT,Cooling Valve Integral Time,cooling valve integral time,,73,Analog Output,1,NAE 64 N2 1 VAV 34 Tuning CLG IT
564_1_3001717,BSB.BASEMENT.ANIMALRM-B133.VAV-35.CLG-IT,Cooling Valve Integral Time,cooling valve integral time,,73,Analog Output,1,NAE 64 N2 1 VAV 35 Tuning CLG IT
564_1_3001722,BSB.BASEMENT.ANIMALRM-B134.VAV-36.CLG-IT,Cooling Valve Integral Time,cooling valve integral time,,73,Analog Output,1,NAE 64 N2 1 VAV 36 Tuning CLG IT
564_1_3001727,BSB.BASEMENT.ANIMALRM-B135.VAV-37.CLG-IT,Cooling Valve Integral Time,cooling valve integral time,,73,Analog Output,1,NAE 64 N2 1 VAV 37 Tuning CLG IT
564_1_3001732,BSB.BASEMENT.ANIMALRM-B136.VAV-38.CLG-IT,Cooling Valve Integral Time,cooling valve integral time,,73,Analog Output,1,NAE 64 N2 1 VAV 38 Tuning CLG IT
564_1_3001737,BSB.BASEMENT.ANIMALRM-B137.VAV-39.CLG-IT,Cooling Valve Integral Time,cooling valve integral time,,73,Analog Output,1,NAE 64 N2 1 VAV 39 Tuning CLG IT
564_1_3001742,BSB.BASEMENT.ANIMALRM-B138.VAV-40.CLG-IT,Cooling Valve Integral Time,cooling valve integral time,,73,Analog Output,1,NAE 64 N2 1 VAV 40 Tuning CLG IT
564_1_3001747,BSB.BASEMENT.ANIMALRM-B139.VAV-41.CLG-IT,Cooling Valve Integral Time,cooling valve integral time,,73,Analog Output,1,NAE 64 N2 1 VAV 41 Tuning CLG IT
564_1_3001752,BSB.BASEMENT.ANIMALRM-B140.VAV-42.CLG-IT,Cooling Valve Integral Time,cooling valve integral time,,73,Analog Output,1,NAE 64 N2 1 VAV 42 Tuning CLG IT
564_1_3001757,BSB.BASEMENT.ANIMALRM-B141.VAV-43.CLG-IT,Cooling Valve Integral Time,cooling valve integral time,,73,Analog Output,1,NAE 64 N2 1 VAV 43 Tuning CLG IT
564_1_3001762,BSB.BASEMENT.ANIMALRM-B142.VAV-44.CLG-IT,Cooling Valve Integral Time,cooling valve integral time,,73,Analog Output,1,NAE 64 N2 1 VAV 44 Tuning CLG IT
564_1_3001767,BSB.BASEMENT.ANIMALRM-B128A.VAV-45.CLG-IT,Cooling Valve Integral Time,cooling valve integral time,,73,Analog Output,1,NAE 64 N2 1 VAV 45 Tuning CLG IT
564_1_3001571,BSB.1STFLR.ANIMALRM-B101C.VAV-6.CLG-PB,Cooling Valve Proportional Band,cooling valve prop vand,,64,Analog Output,1,NAE 64 N2 1 VAV 6 Tuning CLG PB
564_1_3001576,BSB.1STFLR.ANIMALRM-B101B.VAV-7.CLG-PB,Cooling Valve Proportional Band,cooling valve prop vand,,64,Analog Output,1,NAE 64 N2 1 VAV 7 Tuning CLG PB
564_1_3001581,BSB.1STFLR.ANIMALRM-B101A.VAV-8.CLG-PB,Cooling Valve Proportional Band,cooling valve prop vand,,64,Analog Output,1,NAE 64 N2 1 VAV 8 Tuning CLG PB
564_1_3001586,BSB.BASEMENT.ANIMALRM-B107.VAV-9.CLG-PB,Cooling Valve Proportional Band,cooling valve prop vand,,64,Analog Output,1,NAE 64 N2 1 VAV 9 Tuning CLG PB
564_1_3001591,BSB.BASEMENT.ANIMALRM-B108.VAV-10.CLG-PB,Cooling Valve Proportional Band,cooling valve prop vand,,64,Analog Output,1,NAE 64 N2 1 VAV 10 Tuning CLG PB
564_1_3001596,BSB.BASEMENT.ANIMALRM-B109.VAV-11.CLG-PB,Cooling Valve Proportional Band,cooling valve prop vand,,64,Analog Output,1,NAE 64 N2 1 VAV 11 Tuning CLG PB
564_1_3001601,BSB.BASEMENT.ANIMALRM-B110.VAV-12.CLG-PB,Cooling Valve Proportional Band,cooling valve prop vand,,64,Analog Output,1,NAE 64 N2 1 VAV 12 Tuning CLG PB
564_1_3001606,BSB.BASEMENT.ANIMALRM-B111.VAV-13.CLG-PB,Cooling Valve Proportional Band,cooling valve prop vand,,64,Analog Output,1,NAE 64 N2 1 VAV 13 Tuning CLG PB
564_1_3001611,BSB.BASEMENT.ANIMALRM-B112.VAV-14.CLG-PB,Cooling Valve Proportional Band,cooling valve prop vand,,64,Analog Output,1,NAE 64 N2 1 VAV 14 Tuning CLG PB
564_1_3001616,BSB.BASEMENT.ANIMALRM-B113.VAV-15.CLG-PB,Cooling Valve Proportional Band,cooling valve prop vand,,64,Analog Output,1,NAE 64 N2 1 VAV 15 Tuning CLG PB
564_1_3001621,BSB.BASEMENT.ANIMALRM-B114.VAV-16.CLG-PB,Cooling Valve Proportional Band,cooling valve prop vand,,64,Analog Output,1,NAE 64 N2 1 VAV 16 Tuning CLG PB
564_1_3001626,BSB.BASEMENT.ANIMALRM-B115.VAV-17.CLG-PB,Cooling Valve Proportional Band,cooling valve prop vand,,64,Analog Output,1,NAE 64 N2 1 VAV 17 Tuning CLG PB
564_1_3001631,BSB.BASEMENT.ANIMALRM-B116.VAV-18.CLG-PB,Cooling Valve Proportional Band,cooling valve prop vand,,64,Analog Output,1,NAE 64 N2 1 VAV 18 Tuning CLG PB
564_1_3001636,BSB.BASEMENT.ANIMALRM-B117.VAV-19.CLG-PB,Cooling Valve Proportional Band,cooling valve prop vand,,64,Analog Output,1,NAE 64 N2 1 VAV 19 Tuning CLG PB
564_1_3001641,BSB.BASEMENT.ANIMALRM-B118.VAV-20.CLG-PB,Cooling Valve Proportional Band,cooling valve prop vand,,64,Analog Output,1,NAE 64 N2 1 VAV 20 Tuning CLG PB
564_1_3001646,BSB.BASEMENT.ANIMALRM-B119.VAV-21.CLG-PB,Cooling Valve Proportional Band,cooling valve prop vand,,64,Analog Output,1,NAE 64 N2 1 VAV 21 Tuning CLG PB
564_1_3001651,BSB.BASEMENT.ANIMALRM-B120.VAV-22.CLG-PB,Cooling Valve Proportional Band,cooling valve prop vand,,64,Analog Output,1,NAE 64 N2 1 VAV 22 Tuning CLG PB
564_1_3001656,BSB.BASEMENT.ANIMALRM-B121.VAV-23.CLG-PB,Cooling Valve Proportional Band,cooling valve prop vand,,64,Analog Output,1,NAE 64 N2 1 VAV 23 Tuning CLG PB
564_1_3001661,BSB.BASEMENT.ANIMALRM-B122.VAV-24.CLG-PB,Cooling Valve Proportional Band,cooling valve prop vand,,64,Analog Output,1,NAE 64 N2 1 VAV 24 Tuning CLG PB
564_1_3001666,BSB.BASEMENT.ANIMALRM-B123.VAV-25.CLG-PB,Cooling Valve Proportional Band,cooling valve prop vand,,64,Analog Output,1,NAE 64 N2 1 VAV 25 Tuning CLG PB
564_1_3001671,BSB.BASEMENT.ANIMALRM-B124.VAV-26.CLG-PB,Cooling Valve Proportional Band,cooling valve prop vand,,64,Analog Output,1,NAE 64 N2 1 VAV 26 Tuning CLG PB
564_1_3001676,BSB.BASEMENT.ANIMALRM-B125.VAV-27.CLG-PB,Cooling Valve Proportional Band,cooling valve prop vand,,64,Analog Output,1,NAE 64 N2 1 VAV 27 Tuning CLG PB
564_1_3001681,BSB.BASEMENT.ANIMALRM-B126.VAV-28.CLG-PB,Cooling Valve Proportional Band,cooling valve prop vand,,64,Analog Output,1,NAE 64 N2 1 VAV 28 Tuning CLG PB
