source_id,jci_name,description,sensor_type,sensor_error,unit,type,data_type,name
610_2_3001672,BONNER.EF3-1.VFD.KW-HRS,Kilowatt Hours,energy in kwh,,19,Analog Value,2,NAE 110 FC 2 VFD 008 KW HRS
610_2_3001699,BONNER.EF3-2.VFD.KW-HRS,Kilowatt Hours,energy in kwh,,19,Analog Value,2,NAE 110 FC 2 VFD 009 KW HRS
610_2_3001726,BONNER.EF3-3.VFD.KW-HRS,Kilowatt Hours,energy in kwh,,19,Analog Value,2,NAE 110 FC 2 VFD 010 KW HRS
610_2_3001753,BONNER.EF4-1.VFD.KW-HRS,Kilowatt Hours,energy in kwh,,19,Analog Value,2,NAE 110 FC 2 VFD 011 KW HRS
610_2_3001780,BONNER.EF4-2.VFD.KW-HRS,Kilowatt Hours,energy in kwh,,19,Analog Value,2,NAE 110 FC 2 VFD 012 KW HRS
610_2_3001807,BONNER.EF4-3.VFD.KW-HRS,Kilowatt Hours,energy in kwh,,19,Analog Value,2,NAE 110 FC 2 VFD 013 KW HRS
557_0_3004567,BONNER.BASEMENT.AHU-1.SF-1.MW-HRS,Megawatt Hours,energy in mwh,,146,Analog Input,0,NAE 57 N2 1 VFD 081 MW HRS
557_0_3004596,BONNER.BASEMENT.AHU-1.SF-2.MW-HRS,Megawatt Hours,energy in mwh,,146,Analog Input,0,NAE 57 N2 1 VFD 082 MW HRS
557_0_3004625,BONNER.BASEMENT.AHU-3.SF-1.MW-HRS,Megawatt Hours,energy in mwh,,146,Analog Input,0,NAE 57 N2 2 VFD 095 MW HRS
557_0_3004654,BONNER.BASEMENT.AHU-3.SF-2.MW-HRS,Megawatt Hours,energy in mwh,,146,Analog Input,0,NAE 57 N2 2 VFD 096 MW HRS
610_2_3001566,BONNER.EF1-1.VFD.MW-HRS,Megawatt Hours,energy in mwh,,95,Analog Value,2,NAE 110 FC 2 VFD 004 MW HRS
610_2_3001593,BONNER.EF1-3.VFD.MW-HRS,Megawatt Hours,energy in mwh,,95,Analog Value,2,NAE 110 FC 2 VFD 005 MW HRS
610_2_3001620,BONNER.EF2-1.VFD.MW-HRS,Megawatt Hours,energy in mwh,,146,Analog Value,2,NAE 110 FC 2 VFD 006 MW HRS
610_2_3001647,BONNER.EF2-3.VFD.MW-HRS,Megawatt Hours,energy in mwh,,146,Analog Value,2,NAE 110 FC 2 VFD 007 MW HRS
610_2_3001674,BONNER.EF3-1.VFD.MW-HRS,Megawatt Hours,energy in mwh,,146,Analog Value,2,NAE 110 FC 2 VFD 008 MW HRS
610_2_3001701,BONNER.EF3-2.VFD.MW-HRS,Megawatt Hours,energy in mwh,,146,Analog Value,2,NAE 110 FC 2 VFD 009 MW HRS
610_2_3001728,BONNER.EF3-3.VFD.MW-HRS,Megawatt Hours,energy in mwh,,146,Analog Value,2,NAE 110 FC 2 VFD 010 MW HRS
610_2_3001755,BONNER.EF4-1.VFD.MW-HRS,Megawatt Hours,energy in mwh,,146,Analog Value,2,NAE 110 FC 2 VFD 011 MW HRS
610_2_3001782,BONNER.EF4-2.VFD.MW-HRS,Megawatt Hours,energy in mwh,,146,Analog Value,2,NAE 110 FC 2 VFD 012 MW HRS
610_2_3001809,BONNER.EF4-3.VFD.MW-HRS,Megawatt Hours,energy in mwh,,146,Analog Value,2,NAE 110 FC 2 VFD 013 MW HRS
557_0_3001142,BH.4THFLR.HALL.VAV-45.EB4333-T,Environment Box 4333 Temperature,environment box temperature,,64,Analog Input,0,NAE 57 N2 2 VAV 45 EB4333 T
557_0_3001143,BH.4THFLR.HALL.VAV-45.EB4337-T,Environment Box 4337 Temperature,environment box temperature,,64,Analog Input,0,NAE 57 N2 2 VAV 45 EB4337 T
557_0_3002276,BH.MISC.UNT-8.EB3333-T,Environment Box 3333 Temperature,environment box temperature,,64,Analog Input,0,NAE 57 N2 2 UNT 8 EB3333 T
557_0_3002277,BH.MISC.UNT-8.EB3337-T,Environment Box 3337 Temperature,environment box temperature,,64,Analog Input,0,NAE 57 N2 2 UNT 8 EB3337 T
557_5_3002375,EVEN-MONTH,,even month,,,Binary Value,5,NAE 57 Programming Pumps EVEN MONTH
607_0_3000242,BONNER.1ST-FLR.RM-1449.VAV-1449.EA-FLOW,Exhaust Air Flow,exhaust air flow,,84,Analog Input,0,NAE 107 FC 1 AH1 FEC 015 EA FLOW
607_0_3000351,BONNER.1ST-FLR.RM-1413.VAV-1413.EA-FLOW,Exhaust Air Flow,exhaust air flow,,84,Analog Input,0,NAE 107 FC 1 AH1 FEC 023 EA FLOW
607_0_3000373,BONNER.2ND-FLR.RM-2129.VAV-2129.EA-FLOW,Exhaust Air Flow,exhaust air flow,,84,Analog Input,0,NAE 107 FC 2 AH3 FEC 004 EA FLOW
607_0_3000534,BONNER.2ND-FLR.RM-2213.VAV-2213.EA-FLOW,Exhaust Air Flow,exhaust air flow,,84,Analog Input,0,NAE 107 FC 2 AH3 FEC 018 EA FLOW
607_0_3000796,BONNER.2ND-FLR.RM-2129B.VAV-2129B.EA-FLOW,Exhaust Air Flow,exhaust air flow,,84,Analog Input,0,NAE 107 FC 2 AH3 FEC 028 EA FLOW
607_2_3000199,BONNER.1ST-FLR.RM-1329.VAV-1329-1A.EXHFLOW-FEEDBACK,Exhaust Flow Feedback,exhaust air flow,,95,Analog Value,2,NAE 107 FC 1 AH1 SAV 011 EXHFLOW FEEDBACK
607_2_3000216,BONNER.1ST-FLR.RM-1329.VAV-1329-1B.EXHFLOW-FEEDBACK,Exhaust Flow Feedback,exhaust air flow,,95,Analog Value,2,NAE 107 FC 1 AH1 SAV 012 EXHFLOW FEEDBACK
607_2_3000270,BONNER.1ST-FLR.RM-1309.VAV-1309-1A.EXHFLOW-FEEDBACK,Exhaust Flow Feedback,exhaust air flow,,95,Analog Value,2,NAE 107 FC 1 AH1 SAV 016 EXHFLOW FEEDBACK
607_2_3000287,BONNER.1ST-FLR.RM-1309.VAV-1309-1B.EXHFLOW-FEEDBACK,Exhaust Flow Feedback,exhaust air flow,,95,Analog Value,2,NAE 107 FC 1 AH1 SAV 017 EXHFLOW FEEDBACK
607_2_3000309,BONNER.1ST-FLR.RM-1305.VAV-1305EX.EA-FLOW,Exhaust Air Flow,exhaust air flow,,84,Analog Value,2,NAE 107 FC 1 EF1 3 VMA 020 EA FLOW
607_2_3000400,BONNER.2ND-FLR.RM-2230.VAV-2230EX.EA-FLOW,Exhaust Air Flow,exhaust air flow,,84,Analog Value,2,NAE 107 FC 2 EF1 3 VMA 006 EA FLOW
607_2_3000417,BONNER.2ND-FLR.RM-2235.VAV-2235.EXHFLOW-FEEDBACK,Exhaust Flow Feedback,exhaust air flow,,95,Analog Value,2,NAE 107 FC 2 AH3 SAV 007 EXHFLOW FEEDBACK
607_2_3000451,BONNER.2ND-FLR.RM-2229.VAV-2229.EXHFLOW-FEEDBACK,Exhaust Flow Feedback,exhaust air flow,,95,Analog Value,2,NAE 107 FC 2 AH3 SAV 009 EXHFLOW FEEDBACK
607_2_3000470,BONNER.2ND-FLR.RM-2222.VAV-2222.EXHFLOW-FEEDBACK,Exhaust Flow Feedback,exhaust air flow,,95,Analog Value,2,NAE 107 FC 2 AH3 SAV 011 EXHFLOW FEEDBACK
607_2_3000487,BONNER.2ND-FLR.RM-2121.VAV-2121-1.EXHFLOW-FEEDBACK,Exhaust Flow Feedback,exhaust air flow,,95,Analog Value,2,NAE 107 FC 2 AH3 SAV 014 EXHFLOW FEEDBACK
607_2_3000561,BONNER.2ND-FLR.RM-2214.VAV-2214EX.EA-FLOW,Exhaust Air Flow,exhaust air flow,,84,Analog Value,2,NAE 107 FC 2 EFX VMA 020 EA FLOW
607_2_3000581,BONNER.2ND-FLR.RM-2121A.VAV-2121AEX.EA-FLOW,Exhaust Air Flow,exhaust air flow,,84,Analog Value,2,NAE 107 FC 2 EFX VMA 022 EA FLOW
607_2_3000598,BONNER.2ND-FLR.RM-2206.VAV-2206.EXHFLOW-FEEDBACK,Exhaust Flow Feedback,exhaust air flow,,95,Analog Value,2,NAE 107 FC 2 AH3 SAV 023 EXHFLOW FEEDBACK
607_2_3000635,BONNER.2ND-FLR.RM-2202.VAV-2202EX.EA-FLOW,Exhaust Air Flow,exhaust air flow,,84,Analog Value,2,NAE 107 FC 2 EFX VMA 026 EA FLOW
607_2_3000680,BONNER.2ND-FLR.RM-2145B.VAV-2145B.EXHFLOW-FEEDBACK,Exhaust Flow Feedback,exhaust air flow,,95,Analog Value,2,NAE 107 FC 2 AH3 SAV 030 EXHFLOW FEEDBACK
607_2_3000700,BONNER.2ND-FLR.RM-2140.VAV-2140EX.EA-FLOW,Exhaust Air Flow,exhaust air flow,,84,Analog Value,2,NAE 107 FC 2 EFX VMA 032 EA FLOW
607_2_3000706,BONNER.2ND-FLR.RM-2150.VAV-2150EX.EA-FLOW,Exhaust Air Flow,exhaust air flow,,84,Analog Value,2,NAE 107 FC 2 EFX VMA 033 EA FLOW
607_2_3001380,BONNER.2ND-FLR.RM-2234.VAV-2234EX.EA-FLOW,Exhaust Air Flow,exhaust air flow,,84,Analog Value,2,NAE 107 FC 2 EFX VMA 037 EA FLOW
608_0_3000167,BONNER.2ND-FLR.RM-2325.VAV-2325.EA-FLOW,Exhaust Air Flow,exhaust air flow,,84,Analog Input,0,NAE 108 FC 1 AH1 FEC 012 EA FLOW
608_0_3000489,BONNER.3RD-FLR.RM-3125.VAV-3125.EA-FLOW,Exhaust Air Flow,exhaust air flow,,84,Analog Input,0,NAE 108 FC 2 AH3 FEC 006 EA FLOW
608_2_3000104,BONNER.2ND-FLR.RM-2242.VAV-2242EX.EA-FLOW,Exhaust Air Flow,exhaust air flow,,84,Analog Value,2,NAE 108 FC 1 EFX VMA 006 EA FLOW
608_2_3000121,BONNER.2ND-FLR.RM-2000.VAV-2000.EXHFLOW-FEEDBACK,Exhaust Flow Feedback,exhaust air flow,,95,Analog Value,2,NAE 108 FC 1 AH3 SAV 009 EXHFLOW FEEDBACK
608_2_3000156,BONNER.2ND-FLR.RM-2002.VAV-2002.EXHFLOW-FEEDBACK,Exhaust Flow Feedback,exhaust air flow,,95,Analog Value,2,NAE 108 FC 1 AH1 SAV 011 EXHFLOW FEEDBACK
608_2_3000191,BONNER.2ND-FLR.RM-2417.VAV-2417-1.EXHFLOW-FEEDBACK,Exhaust Flow Feedback,exhaust air flow,,95,Analog Value,2,NAE 108 FC 1 AH1 SAV 013 EXHFLOW FEEDBACK
608_2_3000244,BONNER.2ND-FLR.RM-2422.VAV-2422.EXHFLOW-FEEDBACK,Exhaust Flow Feedback,exhaust air flow,,95,Analog Value,2,NAE 108 FC 1 AH1 SAV 017 EXHFLOW FEEDBACK
608_2_3000264,BONNER.2ND-FLR.RM-2430.VAV-2430EX.EA-FLOW,Exhaust Air Flow,exhaust air flow,,84,Analog Value,2,NAE 108 FC 1 EFX VMA 019 EA FLOW
608_2_3000298,BONNER.2ND-FLR.RM-2317.VAV-2317-2.EXHFLOW-FEEDBACK,Exhaust Flow Feedback,exhaust air flow,,95,Analog Value,2,NAE 108 FC 1 AH1 SAV 021 EXHFLOW FEEDBACK
608_2_3000315,BONNER.2ND-FLR.RM-2317.VAV-2317-3.EXHFLOW-FEEDBACK,Exhaust Flow Feedback,exhaust air flow,,95,Analog Value,2,NAE 108 FC 1 AH1 SAV 022 EXHFLOW FEEDBACK
608_2_3000351,BONNER.2ND-FLR.RM-2414.VAV-2414EX.EA-FLOW,Exhaust Air Flow,exhaust air flow,,84,Analog Value,2,NAE 108 FC 1 EFX VMA 026 EA FLOW
608_2_3000368,BONNER.2ND-FLR.RM-2406.VAV-2406.EXHFLOW-FEEDBACK,Exhaust Flow Feedback,exhaust air flow,,95,Analog Value,2,NAE 108 FC 1 AH1 SAV 027 EXHFLOW FEEDBACK
608_2_3000385,BONNER.2ND-FLR.RM-2401.VAV-2401-1.EXHFLOW-FEEDBACK,Exhaust Flow Feedback,exhaust air flow,,95,Analog Value,2,NAE 108 FC 1 AH1 SAV 028 EXHFLOW FEEDBACK
608_2_3000441,BONNER.2ND-FLR.RM-2402.VAV-2402EX.EA-FLOW,Exhaust Air Flow,exhaust air flow,,84,Analog Value,2,NAE 108 FC 1 EFX VMA 033 EA FLOW
608_2_3000478,BONNER.3RD-FLR.RM-3126.VAV-3126EX.EA-FLOW,Exhaust Air Flow,exhaust air flow,,84,Analog Value,2,NAE 108 FC 2 EFX VMA 005 EA FLOW
608_2_3000519,BONNER.3RD-FLR.RM-3146.VAV-3146EX.EA-FLOW,Exhaust Air Flow,exhaust air flow,,84,Analog Value,2,NAE 108 FC 2 EFX VMA 008 EA FLOW
608_2_3000539,BONNER.3RD-FLR.RM-3142.VAV-3142EX.EA-FLOW,Exhaust Air Flow,exhaust air flow,,84,Analog Value,2,NAE 108 FC 2 EFX VMA 010 EA FLOW
608_2_3000580,BONNER.3RD-FLR.RM-3113.VAV-3113-1.EXHFLOW-FEEDBACK,Exhaust Flow Feedback,exhaust air flow,,95,Analog Value,2,NAE 108 FC 2 AH3 SAV 012 EXHFLOW FEEDBACK
608_2_3000619,BONNER.3RD-FLR.RM-3214.VAV-3214EX.EA-FLOW,Exhaust Air Flow,exhaust air flow,,84,Analog Value,2,NAE 108 FC 2 EFX VMA 016 EA FLOW
608_2_3000636,BONNER.3RD-FLR.RM-3205.VAV-3205-1.EXHFLOW-FEEDBACK,Exhaust Flow Feedback,exhaust air flow,,95,Analog Value,2,NAE 108 FC 2 AH3 SAV 017 EXHFLOW FEEDBACK
608_2_3000689,BONNER.3RD-FLR.RM-3206.VAV-3206.EXHFLOW-FEEDBACK,Exhaust Flow Feedback,exhaust air flow,,95,Analog Value,2,NAE 108 FC 2 AH3 SAV 021 EXHFLOW FEEDBACK
608_2_3000726,BONNER.3RD-FLR.RM-3106.VAV-3106EX.EA-FLOW,Exhaust Air Flow,exhaust air flow,,84,Analog Value,2,NAE 108 FC 2 EFX VMA 024 EA FLOW
608_2_3000749,BONNER.3RD-FLR.RM-3202.VAV-3202EX.EA-FLOW,Exhaust Air Flow,exhaust air flow,,84,Analog Value,2,NAE 108 FC 2 EFX VMA 026 EA FLOW
608_2_3000797,BONNER.3RD-FLR.RM-3222.VAV-3222-2.EXHFLOW-FEEDBACK,Exhaust Flow Feedback,exhaust air flow,,95,Analog Value,2,NAE 108 FC 2 AH3 SAV 029 EXHFLOW FEEDBACK
608_2_3000814,BONNER.3RD-FLR.RM-3221.VAV-3221-1.EXHFLOW-FEEDBACK,Exhaust Flow Feedback,exhaust air flow,,95,Analog Value,2,NAE 108 FC 2 AH3 SAV 030 EXHFLOW FEEDBACK
608_2_3000853,BONNER.2ND-FLR.RM-2130.VAV-2130EX.EA-FLOW,Exhaust Air Flow,exhaust air flow,,84,Analog Value,2,NAE 108 FC 1 EFX VMA 008 EA FLOW
608_2_3001494,BONNER.2ND-FLR.RM-2310.VAV-2310.EXHFLOW-FEEDBACK,Exhaust Flow Feedback,exhaust air flow,,95,Analog Value,2,NAE 108 FC 1 AH1 SAV 034 EXHFLOW FEEDBACK
608_2_3001923,BONNER.3RD-FLR.RM-3130.VAV-3130.EXHFLOW-FEEDBACK,Exhaust Flow Feedback,exhaust air flow,,95,Analog Value,2,NAE 108 FC 2 AH3 SAV 025 EXHFLOW FEEDBACK
609_0_3000283,BONNER.3RD-FLR.RM-3417.VAV-3417.EA-FLOW,Exhaust Air Flow,exhaust air flow,,84,Analog Input,0,NAE 109 FC 1 AH1 FEC 019 EA FLOW
609_0_3000460,BONNER.4TH-FLR.RM-4121.VAV-4121.EA-FLOW,Exhaust Air Flow,exhaust air flow,,84,Analog Input,0,NAE 109 FC 2 AH3 FEC 004 EA FLOW
609_2_3000111,BONNER.3RD-FLR.RM-3230.VAV-3230EX.EA-FLOW,Exhaust Air Flow,exhaust air flow,,84,Analog Value,2,NAE 109 FC 1 EFX VMA 006 EA FLOW
609_2_3000131,BONNER.3RD-FLR.RM-3246.VAV-3246EX.EA-FLOW,Exhaust Air Flow,exhaust air flow,,84,Analog Value,2,NAE 109 FC 1 EFX VMA 008 EA FLOW
609_2_3000148,BONNER.3RD-FLR.RM-3000.VAV-3000.EXHFLOW-FEEDBACK,Exhaust Flow Feedback,exhaust air flow,,95,Analog Value,2,NAE 109 FC 1 AH3 SAV 009 EXHFLOW FEEDBACK
609_2_3000202,BONNER.3RD-FLR.RM-3326.VAV-3326EX.EA-FLOW,Exhaust Air Flow,exhaust air flow,,84,Analog Value,2,NAE 109 FC 1 EFX VMA013 EA FLOW
609_2_3000219,BONNER.3RD-FLR.RM-3318.VAV-3318.EXHFLOW-FEEDBACK,Exhaust Flow Feedback,exhaust air flow,,95,Analog Value,2,NAE 109 FC 1 AH1 SAV 014 EXHFLOW FEEDBACK
609_2_3000236,BONNER.3RD-FLR.RM-3317.VAV-3317-1.EXHFLOW-FEEDBACK,Exhaust Flow Feedback,exhaust air flow,,95,Analog Value,2,NAE 109 FC 1 AH1 SAV 015 EXHFLOW FEEDBACK
609_2_3000313,BONNER.3RD-FLR.RM-3430.VAV-3430EX.EA-FLOW,Exhaust Air Flow,exhaust air flow,,84,Analog Value,2,NAE 109 FC 1 EFX VMA 021 EA FLOW
609_2_3000336,BONNER.3RD-FLR.RM-3401.VAV-3401-1.EXHFLOW-FEEDBACK,Exhaust Flow Feedback,exhaust air flow,,95,Analog Value,2,NAE 109 FC 1 AH1 SAV 023 EXHFLOW FEEDBACK
609_2_3000392,BONNER.3RD-FLR.RM-3306.VAV-3306EX.EA-FLOW,Exhaust Air Flow,exhaust air flow,,84,Analog Value,2,NAE 109 FC 1 EFX VMA 028 EA FLOW
609_2_3000412,BONNER.3RD-FLR.RM-3402.VAV-3402EX.EA-FLOW,Exhaust Air Flow,exhaust air flow,,84,Analog Value,2,NAE 109 FC 1 EFX VMA 030 EA FLOW
609_2_3000429,BONNER.3RD-FLR.RM-3406.VAV-3406.EXHFLOW-FEEDBACK,Exhaust Flow Feedback,exhaust air flow,,95,Analog Value,2,NAE 109 FC 1 AH1 SAV 031 EXHFLOW FEEDBACK
609_2_3000449,BONNER.3RD-FLR.RM-3414.VAV-3414EX.EA-FLOW,Exhaust Air Flow,exhaust air flow,,84,Analog Value,2,NAE 109 FC 1 EFX VMA 033 EA FLOW
609_2_3000487,BONNER.4TH-FLR.RM-4221.VAV-4221-1.EXHFLOW-FEEDBACK,Exhaust Flow Feedback,exhaust air flow,,95,Analog Value,2,NAE 109 FC 2 AH3 SAV 005 EXHFLOW FEEDBACK
609_2_3000540,BONNER.4TH-FLR.RM-4222.VAV-4222.EXHFLOW-FEEDBACK,Exhaust Flow Feedback,exhaust air flow,,95,Analog Value,2,NAE 109 FC 2 AH3 SAV 009 EXHFLOW FEEDBACK
609_2_3000557,BONNER.4TH-FLR.RM-4126.VAV-4126.EXHFLOW-FEEDBACK,Exhaust Flow Feedback,exhaust air flow,,95,Analog Value,2,NAE 109 FC 2 AH3 SAV 010 EXHFLOW FEEDBACK
609_2_3000574,BONNER.4TH-FLR.RM-4141.VAV-4141.EXHFLOW-FEEDBACK,Exhaust Flow Feedback,exhaust air flow,,95,Analog Value,2,NAE 109 FC 2 AH3 SAV 011 EXHFLOW FEEDBACK
609_2_3000594,BONNER.4TH-FLR.RM-4134.VAV-4134EX.EA-FLOW,Exhaust Air Flow,exhaust air flow,,84,Analog Value,2,NAE 109 FC 2 EFX VMA 013 EA FLOW
609_2_3000631,BONNER.4TH-FLR.RM-4146.VAV-4146EX.EA-FLOW,Exhaust Air Flow,exhaust air flow,,84,Analog Value,2,NAE 109 FC 2 EFX VMA 016 EA FLOW
609_2_3000651,BONNER.4TH-FLR.RM-4122.VAV-4122EX.EA-FLOW,Exhaust Air Flow,exhaust air flow,,84,Analog Value,2,NAE 109 FC 2 EFX VMA 018 EA FLOW
609_2_3000668,BONNER.4TH-FLR.RM-4105.VAV-4105-1.EXHFLOW-FEEDBACK,Exhaust Flow Feedback,exhaust air flow,,95,Analog Value,2,NAE 109 FC 2 AH3 SAV 019 EXHFLOW FEEDBACK
609_2_3000721,BONNER.4TH-FLR.RM-4205.VAV-4205-1.EXHFLOW-FEEDBACK,Exhaust Flow Feedback,exhaust air flow,,95,Analog Value,2,NAE 109 FC 2 AH3 SAV 023 EXHFLOW FEEDBACK
609_2_3000763,BONNER.4TH-FLR.RM-4218.VAV-4218EX.EA-FLOW,Exhaust Air Flow,exhaust air flow,,84,Analog Value,2,NAE 109 FC 2 EFX VMA 027 EA FLOW
609_2_3000794,BONNER.4TH-FLR.RM-4206.VAV-4206.EXHFLOW-FEEDBACK,Exhaust Flow Feedback,exhaust air flow,,95,Analog Value,2,NAE 109 FC 2 AH3 SAV 029 EXHFLOW FEEDBACK
609_2_3000814,BONNER.4TH-FLR.RM-4202.VAV-4202EX.EA-FLOW,Exhaust Air Flow,exhaust air flow,,84,Analog Value,2,NAE 109 FC 2 EFX VMA 031 EA FLOW
609_2_3000820,BONNER.4TH-FLR.RM-4106.VAV-4106EX.EA-FLOW,Exhaust Air Flow,exhaust air flow,,84,Analog Value,2,NAE 109 FC 2 EFX VMA 032 EA FLOW
609_2_3000851,BONNER.4TH-FLR.RM-4110.VAV-4110.EXHFLOW-FEEDBACK,Exhaust Flow Feedback,exhaust air flow,,95,Analog Value,2,NAE 109 FC 2 AH3 SAV 034 EXHFLOW FEEDBACK
610_0_3000303,BONNER.4TH-FLR.RM-4305.VAV-4305.EA-FLOW,Exhaust Air Flow,exhaust air flow,,84,Analog Input,0,NAE 110 FC 1 AH1 FEC 023 EA FLOW
610_2_3000060,BONNER.4TH-FLR.RM-4230.VAV-4230EX.EA-FLOW,Exhaust Air Flow,exhaust air flow,,84,Analog Value,2,NAE 110 FC 1 EFX VMA 004 EA FLOW
610_2_3000080,BONNER.4TH-FLR.RM-4242.VAV-4242EX.EA-FLOW,Exhaust Air Flow,exhaust air flow,,84,Analog Value,2,NAE 110 FC 1 EFX VMA 006 EA FLOW
610_2_3000111,BONNER.4TH-FLR.RM-4000.VAV-4000-1.EXHFLOW-FEEDBACK,Exhaust Flow Feedback,exhaust air flow,,95,Analog Value,2,NAE 110 FC 1 AH1 SAV 008 EXHFLOW FEEDBACK
610_2_3000165,BONNER.4TH-FLR.RM-4334.VAV-4334EX.EA-FLOW,Exhaust Air Flow,exhaust air flow,,84,Analog Value,2,NAE 110 FC 1 EFX VMA 012 EA FLOW
610_2_3000202,BONNER.4TH-FLR.RM-4430.VAV-4430EX.EA-FLOW,Exhaust Air Flow,exhaust air flow,,84,Analog Value,2,NAE 110 FC 1 EFX VMA 015 EA FLOW
610_2_3000222,BONNER.4TH-FLR.RM-4326A.VAV-4326AEX.EA-FLOW,Exhaust Air Flow,exhaust air flow,,84,Analog Value,2,NAE 110 FC 1 EFX VMA 017 EA FLOW
610_2_3000239,BONNER.4TH-FLR.RM-4325.VAV-4325.EXHFLOW-FEEDBACK,Exhaust Flow Feedback,exhaust air flow,,95,Analog Value,2,NAE 110 FC 1 AH1 SAV 018 EXHFLOW FEEDBACK
610_2_3000258,BONNER.4TH-FLR.RM-4417.VAV-4417-1.EXHFLOW-FEEDBACK,Exhaust Flow Feedback,exhaust air flow,,95,Analog Value,2,NAE 110 FC 1 AH1 SAV 020 EXHFLOW FEEDBACK
610_2_3000292,BONNER.4TH-FLR.RM-4422.VAV-4422.EXHFLOW-FEEDBACK,Exhaust Flow Feedback,exhaust air flow,,95,Analog Value,2,NAE 110 FC 1 AH1 SAV 022 EXHFLOW FEEDBACK
610_2_3000333,BONNER.4TH-FLR.RM-4306.VAV-4306EX.EA-FLOW,Exhaust Air Flow,exhaust air flow,,84,Analog Value,2,NAE 110 FC 1 EFX VMA 025 EA FLOW
610_2_3000353,BONNER.4TH-FLR.RM-4318.VAV-4318EX.EA-FLOW,Exhaust Air Flow,exhaust air flow,,84,Analog Value,2,NAE 110 FC 1 EFX VMA 027 EA FLOW
610_2_3000373,BONNER.4TH-FLR.RM-4414.VAV-4414EX.EA-FLOW,Exhaust Air Flow,exhaust air flow,,84,Analog Value,2,NAE 110 FC 1 EFX VMA 029 EA FLOW
610_2_3000390,BONNER.4TH-FLR.RM-4401.VAV-4401-1.EXHFLOW-FEEDBACK,Exhaust Flow Feedback,exhaust air flow,,95,Analog Value,2,NAE 110 FC 1 AH1 SAV 030 EXHFLOW FEEDBACK
610_2_3000443,BONNER.4TH-FLR.RM-4310.VAV-4310.EXHFLOW-FEEDBACK,Exhaust Flow Feedback,exhaust air flow,,95,Analog Value,2,NAE 110 FC 1 AH1 SAV 034 EXHFLOW FEEDBACK
610_2_3000460,BONNER.4TH-FLR.RM-4406.VAV-4406.EXHFLOW-FEEDBACK,Exhaust Flow Feedback,exhaust air flow,,95,Analog Value,2,NAE 110 FC 1 AH1 SAV 035 EXHFLOW FEEDBACK
610_2_3000480,BONNER.4TH-FLR.RM-4402.VAV-4402EX.EA-FLOW,Exhaust Air Flow,exhaust air flow,,84,Analog Value,2,NAE 110 FC 1 EFX VMA 037 EA FLOW
607_2_3000310,BONNER.1ST-FLR.RM-1305.VAV-1305EX.EAFLOW-STPT,Exhaust Air Flow Setpoint,exhaust air flow setpoint,,84,Analog Value,2,NAE 107 FC 1 EF1 3 VMA 020 EAFLOW STPT
607_2_3000401,BONNER.2ND-FLR.RM-2230.VAV-2230EX.EAFLOW-STPT,Exhaust Air Flow Setpoint,exhaust air flow setpoint,,84,Analog Value,2,NAE 107 FC 2 EF1 3 VMA 006 EAFLOW STPT
607_2_3000562,BONNER.2ND-FLR.RM-2214.VAV-2214EX.EAFLOW-STPT,Exhaust Air Flow Setpoint,exhaust air flow setpoint,,84,Analog Value,2,NAE 107 FC 2 EFX VMA 020 EAFLOW STPT
607_2_3000582,BONNER.2ND-FLR.RM-2121A.VAV-2121AEX.EAFLOW-STPT,Exhaust Air Flow Setpoint,exhaust air flow setpoint,,84,Analog Value,2,NAE 107 FC 2 EFX VMA 022 EAFLOW STPT
607_2_3000636,BONNER.2ND-FLR.RM-2202.VAV-2202EX.EAFLOW-STPT,Exhaust Air Flow Setpoint,exhaust air flow setpoint,,84,Analog Value,2,NAE 107 FC 2 EFX VMA 026 EAFLOW STPT
607_2_3000701,BONNER.2ND-FLR.RM-2140.VAV-2140EX.EAFLOW-STPT,Exhaust Air Flow Setpoint,exhaust air flow setpoint,,84,Analog Value,2,NAE 107 FC 2 EFX VMA 032 EAFLOW STPT
607_2_3000707,BONNER.2ND-FLR.RM-2150.VAV-2150EX.EAFLOW-STPT,Exhaust Air Flow Setpoint,exhaust air flow setpoint,,84,Analog Value,2,NAE 107 FC 2 EFX VMA 033 EAFLOW STPT
607_2_3001382,BONNER.2ND-FLR.RM-2234.VAV-2234EX.EAFLOW-STPT,Exhaust Air Flow Setpoint,exhaust air flow setpoint,,84,Analog Value,2,NAE 107 FC 2 EFX VMA 037 EAFLOW STPT
608_2_3000105,BONNER.2ND-FLR.RM-2242.VAV-2242EX.EAFLOW-STPT,Exhaust Air Flow Setpoint,exhaust air flow setpoint,,84,Analog Value,2,NAE 108 FC 1 EFX VMA 006 EAFLOW STPT
608_2_3000265,BONNER.2ND-FLR.RM-2430.VAV-2430EX.EAFLOW-STPT,Exhaust Air Flow Setpoint,exhaust air flow setpoint,,84,Analog Value,2,NAE 108 FC 1 EFX VMA 019 EAFLOW STPT
608_2_3000352,BONNER.2ND-FLR.RM-2414.VAV-2414EX.EAFLOW-STPT,Exhaust Air Flow Setpoint,exhaust air flow setpoint,,84,Analog Value,2,NAE 108 FC 1 EFX VMA 026 EAFLOW STPT
608_2_3000442,BONNER.2ND-FLR.RM-2402.VAV-2402EX.EAFLOW-STPT,Exhaust Air Flow Setpoint,exhaust air flow setpoint,,84,Analog Value,2,NAE 108 FC 1 EFX VMA 033 EAFLOW STPT
